Rank,Year,Name,Frequency
139,1945,DAPHNE,7
139,1945,ELEANOR,7
139,1945,GILLIAN,7
139,1945,JANE,7
139,1945,JULIA,7
139,1945,KERRY,7
139,1945,NORMA,7
139,1945,ROBIN,7
139,1945,SYLVIA,7
150,1945,ANNA,6
150,1945,ANTHEA,6
150,1945,BERNICE,6
150,1945,CARLENE,6
150,1945,CLAUDIA,6
150,1945,GAYNOR,6
150,1945,IRIS,6
150,1945,JENIFER,6
150,1945,MICHELE,6
150,1945,NANETTE,6
150,1945,RAELEEN,6
150,1945,RAYLEEN,6
150,1945,SALLY,6
163,1945,ANGELA,5
163,1945,AUDREY,5
163,1945,BETH,5
163,1945,EDITH,5
163,1945,EDNA,5
163,1945,ERICA,5
163,1945,GENEVIEVE,5
163,1945,GWENDOLINE,5
163,1945,HAZEL,5
163,1945,HELENA,5
163,1945,JAN,5
163,1945,JANINE,5
163,1945,JANNETTE,5
163,1945,JOCELYN,5
163,1945,LEE,5
163,1945,LEONE,5
163,1945,LESLIE,5
163,1945,LYNNE,5
163,1945,NOLA,5
163,1945,NOREEN,5
163,1945,PHYLLIS,5
163,1945,RITA,5
163,1945,SHARON,5
163,1945,THERESA,5
163,1945,WINIFRED,5
188,1945,CECILIA,4
188,1945,CECILY,4
188,1945,DEANNA,4
188,1945,DENICE,4
188,1945,ENID,4
188,1945,GAYE,4
188,1945,GLENICE,4
188,1945,GLENNIS,4
188,1945,JANIS,4
188,1945,JEANNETTE,4
188,1945,JULIENNE,4
188,1945,LILLIAN,4
188,1945,LOUISE,4
188,1945,MARIAN,4
188,1945,MELVA,4
188,1945,MERYL,4
188,1945,PEGGY,4
188,1945,ROSEMARIE,4
188,1945,TANYA,4
188,1945,TERESA,4
188,1945,TONI,4
188,1945,VICTORIA,4
210,1945,ALICE,3
210,1945,ATHALIE,3
210,1945,AVIS,3
210,1945,BRONTE,3
210,1945,CHARMAINE,3
210,1945,CHRISTOBEL,3
210,1945,ELSIE,3
210,1945,ELVA,3
210,1945,EVONNE,3
210,1945,GAEL,3
210,1945,GAY,3
210,1945,GRETA,3
210,1945,GWENETH,3
210,1945,ISABEL,3
210,1945,JOANNE,3
210,1945,KATHIE,3
210,1945,KATHLYN,3
210,1945,KRISTINE,3
210,1945,LINDLEY,3
210,1945,LORIS,3
210,1945,MARALYN,3
210,1945,MARGOT,3
210,1945,MIRIAM,3
210,1945,MYRA,3
210,1945,NAOMI,3
210,1945,NELLIE,3
210,1945,NOELA,3
210,1945,PAMELLA,3
210,1945,PAULA,3
210,1945,PAULENE,3
210,1945,RUBY,3
210,1945,SONJA,3
210,1945,STELLA,3
210,1945,SYBIL,3
210,1945,TRUDY,3
210,1945,UNA,3
246,1945,ADELE,2
246,1945,ALEXANDRA,2
246,1945,AMELIA,2
246,1945,ANGELINA,2
246,1945,ANTOINETTE,2
246,1945,ARLENE,2
246,1945,ASHLEY,2
246,1945,AVERIL,2
246,1945,BARBRA,2
246,1945,BEATRICE,2
246,1945,BONNIE,2
246,1945,BONNY,2
246,1945,BRIDGET,2
246,1945,BRIONY,2
246,1945,CARYLL,2
246,1945,CELIA,2
246,1945,CHRISANTHY,2
246,1945,CHRISTINA,2
246,1945,CLARICE,2
246,1945,COLEEN,2
246,1945,CONSTANCE,2
246,1945,CORALEE,2
246,1945,CORALYN,2
246,1945,CORINNE,2
246,1945,DEANNE,2
246,1945,DELMA,2
246,1945,DIAN,2
246,1945,DIANN,2
246,1945,DORCAS,2
246,1945,ELISABETH,2
246,1945,ELSPETH,2
246,1945,ESTELLE,2
246,1945,ETHEL,2
246,1945,FAITH,2
246,1945,FERN,2
246,1945,FRANCIS,2
246,1945,GABRIELLE,2
246,1945,GEORGINA,2
246,1945,GERALDENE,2
246,1945,GIUSEPPINA,2
246,1945,GLADYS,2
246,1945,GLENIS,2
246,1945,GLENNYS,2
246,1945,GWENNETH,2
246,1945,GWENYTH,2
246,1945,HELLEN,2
246,1945,HILARY,2
246,1945,HILDA,2
246,1945,IMELDA,2
246,1945,ISOBEL,2
246,1945,IVY,2
246,1945,JEANNINE,2
246,1945,JENNIE,2
246,1945,JOYCELYN,2
246,1945,JUDY,2
246,1945,KAELEEN,2
246,1945,LEAH,2
246,1945,LEONORE,2
246,1945,LILIAN,2
246,1945,LINDA,2
246,1945,LOLA,2
246,1945,LUCILLE,2
246,1945,LYNDALL,2
246,1945,LYNN,2
246,1945,MARCENE,2
246,1945,MARGRET,2
246,1945,MARJORY,2
246,1945,MARYLYN,2
246,1945,MAY,2
246,1945,MEGAN,2
246,1945,MELANIE,2
246,1945,MERIDITH,2
246,1945,MERRYLYN,2
246,1945,MHAIRI,2
