Given Name,Amount,Position
HANNA,1,436
HAZEL,1,436
HEIDEMARIE,1,436
HELENJOAN,1,436
HELINA,1,436
HELLA,1,436
HELLE,1,436
HELO,1,436
IAN,1,436
IEUA,1,436
IEVA,1,436
ILINKA,1,436
IMTA,1,436
INARA,1,436
INTA,1,436
IOLA,1,436
IRENNA,1,436
IRKA,1,436
ISABELA,1,436
IVY,1,436
IWANNA,1,436
JACALINE,1,436
JACINTHA,1,436
JACQUALENE,1,436
JACQUALINE,1,436
JACQUELENE,1,436
JACQUELIN,1,436
JAELENE,1,436
JAENETTE,1,436
JAME,1,436
JANE-ELIZABETH,1,436
JANEE,1,436
JANEEN,1,436
JANEENE,1,436
JANELLE,1,436
JANESSE,1,436
JANETT,1,436
JANIFER,1,436
JANITA,1,436
JANNICE,1,436
JANNISE,1,436
JAYNIE,1,436
JEANE,1,436
JEANET,1,436
JEANICE,1,436
JEANNE,1,436
JEANNINE,1,436
JENICE,1,436
JENNEEN,1,436
JENNETT,1,436
JESSICA,1,436
JILLIEN,1,436
JO-ANNE,1,436
JOANNA,1,436
JOLIA,1,436
JOSEFA,1,436
JOSEPHIEN,1,436
JOSINE,1,436
JOYCELYN,1,436
JOYLINE,1,436
JUDITH-ANN,1,436
JUDITH-ANNE,1,436
JULIANNE,1,436
JULIEANN,1,436
JULIET,1,436
JULIETTE,1,436
JUNESSE,1,436
JYLL,1,436
KAE,1,436
KALYNA,1,436
KARAN,1,436
KARENA,1,436
KARINA,1,436
KATARINA,1,436
KATHIE,1,436
KATHLENE,1,436
KATHLINE,1,436
KATHLYN,1,436
KATHRYNE,1,436
KAYLYNN,1,436
KEIRA,1,436
KEREN,1,436
KERRI,1,436
KERRILYN,1,436
KERRIN,1,436
KIM,1,436
KIRSTY,1,436
KOSOVKA,1,436
KRISTI,1,436
KRYSTEEN,1,436
KUNYI,1,436
LA-VONNE,1,436
LAIMUTE,1,436
LANNA,1,436
LARAINE,1,436
LAURA,1,436
LAURAINE,1,436
LAUREEN,1,436
LAUREL,1,436
LAURELLE,1,436
LAURINE,1,436
LAVINIA,1,436
LEILA,1,436
LENORE,1,436
LEOKADIA,1,436
LEONA,1,436
LEONORA,1,436
LERLENE,1,436
LESA,1,436
LESLEE,1,436
LESLY,1,436
LESLYE,1,436
LEXIA,1,436
LIANE,1,436
LIANNE,1,436
LIDIA,1,436
LIENE,1,436
LIIS,1,436
LILA,1,436
LILIJA,1,436
LILY,1,436
LINA,1,436
LINUS,1,436
LISA,1,436
LLANA,1,436
LLEYAN,1,436
LOREELE,1,436
LORENE,1,436
LORETA,1,436
LORETO,1,436
LORETTA,1,436
LORETTA-CHERYL,1,436
LORRAE,1,436
LOUCIA,1,436
LOUEEN,1,436
LOUIS,1,436
LOWEN,1,436
LUBA,1,436
LUCIJA,1,436
LUCY,1,436
LUDA,1,436
LUDWIKA,1,436
LUNETTE,1,436
LYDA,1,436
LYLA,1,436
LYLIE,1,436
LYNDEL,1,436
LYNDON,1,436
LYNLEA,1,436
LYNLY,1,436
LYNNDE,1,436
LYSANNE,1,436
LYSLIE,1,436
MADDALINA,1,436
MADELENE,1,436
MADGE,1,436
MAIR,1,436
MAISIE,1,436
MANDY,1,436
MANON,1,436
MARA,1,436
MARCEINE,1,436
MARCELLE,1,436
MARDI,1,436
MAREA,1,436
MARELYN,1,436
MARGARETA,1,436
MARGARETTE,1,436
MARGREAT,1,436
MARIANNA,1,436
MARIETT,1,436
MARILYNE,1,436
MARILYNN,1,436
MARINGKA,1,436
MARISCHON,1,436
MARJORY,1,436
MARLEEN,1,436
MARLIES,1,436
MARNIE,1,436
MARREE,1,436
MARY-LEE,1,436
MARYANN,1,436
MARYANNE,1,436
MARYBELLE,1,436
MARYLIN,1,436
MARYSE,1,436
MEGAN,1,436
MELDA,1,436
MELVA,1,436
MELVENE,1,436
MERIDITH,1,436
MERRIDEE,1,436
MERRILLYN,1,436
MERRION,1,436
MERVYNE,1,436
MERYLE,1,436
MERYN,1,436
MIRA,1,436
MIRJANA,1,436
MOURVEEN,1,436
MOYRA,1,436
MUDITE,1,436
MYFANWY,1,436
MYRA,1,436
MYRTLE,1,436
NADA,1,436
NADIA,1,436
NADJA,1,436
NAIDA,1,436
NANETTE,1,436
NARELLE,1,436
NATALIJA,1,436
NATALKA,1,436
NAVI,1,436
NELLIE,1,436
NEOLA,1,436
NERIDA,1,436
NESSIE,1,436
NETTIE,1,436
NGAIRE,1,436
NICOLE,1,436
NIOLA,1,436
NIONILA,1,436
NOEL,1,436
NOELA,1,436
NOELEEN,1,436
NOELLE,1,436
NOLENE,1,436
NONI,1,436
NORA,1,436
NUNZIATA,1,436
NYGERIE,1,436
OKSANA,1,436
OLASER,1,436
OLIVIA,1,436
OTTILIE,1,436
OXSANA,1,436
PAM,1,436
PAOLINA,1,436
PARRIS,1,436
PASQUALINA,1,436
PATRICE,1,436
PAULETTE,1,436
PAULINA,1,436
PENELOPEE,1,436
PENNIE,1,436
PHILLIPPA,1,436
PIA,1,436
RADMILA,1,436
RAELEENE,1,436
RAELINE,1,436
RAISA,1,436
RAJISA,1,436
REAYLENE,1,436
REBBECA,1,436
REET,1,436
RENATE,1,436
RHONDDA,1,436
RHONWYN,1,436
RILDA,1,436
RINA,1,436
ROBERTA,1,436
ROHNDER,1,436
RONA,1,436
ROSALEEN,1,436
ROSE-MARY,1,436
ROSEMARIE,1,436
ROSINA,1,436
ROSINELLA,1,436
ROSOLYN,1,436
ROXAYNE,1,436
RUZA,1,436
SABINA,1,436
SANDRIA,1,436
SARNDRA,1,436
SAVKA,1,436
SELMA,1,436
SENKA,1,436
SHALAYA,1,436
SHARAN,1,436
SHAREEN,1,436
SHARRON,1,436
SHARRYN,1,436
SHARYNNE,1,436
SHEELAGH,1,436
SHEENA,1,436
SHEILA,1,436
SHELLIE,1,436
SHERIDAH,1,436
SHERRAE,1,436
SHERRILL,1,436
SHERRYL,1,436
SHERYLL,1,436
SHYLIE,1,436
SKRAIDRITE,1,436
SKYE,1,436
SLAWKA,1,436
STAUROULA,1,436
STEFANI,1,436
STEFANIA,1,436
STEPHANY,1,436
SU-ELLEN,1,436
SUESANNE,1,436
SUSANN,1,436
SUVADA,1,436
SUZANNA,1,436
SYLVEEN,1,436
TAISIJA,1,436
TAMARA,1,436
TANIA,1,436
TANYA,1,436
TARESA,1,436
TASMA,1,436
TATIJANA,1,436
TATJANA,1,436
TEENA,1,436
TERESE,1,436
TEREZIA,1,436
TERRIL,1,436
THEA,1,436
THENA,1,436
THERESIA,1,436
TRACY,1,436
TRESNA,1,436
TRINA,1,436
TRYPHENA,1,436
TSAMBICA,1,436
ULA,1,436
ULITA,1,436
ULLA,1,436
UNA,1,436
UNICE,1,436
URSULA,1,436
VALERY,1,436
VALLIS,1,436
VANICE,1,436
VASILIA,1,436
VEDA,1,436
VELMA,1,436
VENETIA,1,436
VERNITA,1,436
VIDA,1,436
VINGENZA,1,436
VIOLA,1,436
VIOLETTA,1,436
VIRGINNIA,1,436
VIVIAN,1,436
VIVIANE,1,436
VIVIANNE,1,436
VONNIE,1,436
VRONNE,1,436
WENDOURIE,1,436
WERONIKA,1,436
WILENA,1,436
WILGA,1,436
WILMA,1,436
WINIFRED,1,436
YLONKA,1,436
ZANE,1,436
ZDISLAWA,1,436
ZELDA,1,436
ZETTA,1,436
ZITA,1,436
ZOE,1,436
ZOFIJA,1,436
ZOPHIA,1,436
ZSUZSANNA,1,436
CHRISTINE,358,1
MARGARET,256,2
SUSAN,226,3
HELEN,225,4
JENNIFER,210,5
LYNETTE,202,6
DIANNE,200,7
JUDITH,198,8
JULIE,157,9
ELIZABETH,146,10
HEATHER,141,11
SANDRA,139,12
PATRICIA,138,13
ANNE,135,14
BARBARA,135,14
JANET,121,16
PAMELA,116,17
MARY,101,18
ROSEMARY,94,19
CHERYL,90,20
JILLIAN,90,20
MARILYN,90,20
WENDY,87,23
VICKI,78,24
BEVERLEY,76,25
LORRAINE,75,26
KATHLEEN,74,27
ANN,72,28
ROBYN,72,28
DENISE,71,30
CAROLYN,67,31
JANICE,67,31
SHIRLEY,67,31
SUZANNE,65,34
MAUREEN,64,35
CAROL,63,36
PAULINE,63,36
DIANE,60,38
KATHRYN,56,39
IRENE,51,40
SUSANNE,51,40
ANNETTE,49,42
KAREN,49,42
RAELENE,49,42
YVONNE,47,45
CATHERINE,46,46
MARIE,45,47
BRONWYN,44,48
GAIL,44,48
SHARON,44,48
JANE,42,51
KAYE,41,52
LEONIE,41,52
RUTH,41,52
ELAINE,38,55
JEANETTE,38,55
ROSALIE,38,55
COLLEEN,37,58
JOSEPHINE,37,58
JOAN,35,60
KAY,35,60
DEBORAH,34,62
MAXINE,34,62
LESLEY,33,64
MEREDITH,33,64
ALISON,32,66
MARIA,32,66
JANETTE,31,68
LINDA,31,68
VALERIE,29,70
CYNTHIA,27,71
GLORIA,27,71
TERESA,27,71
BRENDA,26,74
ROSLYN,26,74
BETTY,24,76
FRANCES,24,76
GLENDA,24,76
GLENYS,23,79
JUNE,23,79
STEPHANIE,23,79
BEVERLY,22,82
VIVIENNE,22,82
DOROTHY,21,84
JANINE,20,85
MARLENE,20,85
RHONDA,20,85
DAWN,19,88
DIANA,19,88
GILLIAN,19,88
KAYLENE,19,88
PENELOPE,19,88
GERALDINE,18,93
PAULA,18,93
UNNAMED,18,93
JACQUELINE,17,96
JOYLEEN,17,96
JOYLENE,17,96
SALLY,17,96
ANNA,16,100
CHRISTINA,16,100
LYNNETTE,16,100
ERICA,15,103
FAYE,15,103
JULIA,15,103
ANGELA,14,106
GAYLE,14,106
JANIS,14,106
JOANNE,14,106
JOY,14,106
SHARYN,14,106
CARMEL,13,112
PRUDENCE,13,112
RITA,13,112
VIRGINIA,13,112
EVA,12,116
EVELYN,12,116
JILL,12,116
MERILYN,12,116
RAYLENE,12,116
ANTHEA,11,121
CLAIRE,11,121
JAN,11,121
JEAN,11,121
KATHERINE,11,121
KERRY,11,121
LOUISE,11,121
MARION,11,121
NOLA,11,121
AMANDA,10,130
CHARMAINE,10,130
DEIDRE,10,130
MICHELE,10,130
ROBIN,10,130
THERESA,10,130
AILEEN,9,136
DEIRDRE,9,136
GAYNOR,9,136
HELENA,9,136
IRENA,9,136
KRYSTYNA,9,136
LOIS,9,136
LYNDA,9,136
ROSALYN,9,136
SYLVIA,9,136
VICTORIA,9,136
BERNADETTE,8,147
CAROLE,8,147
CORALIE,8,147
EILEEN,8,147
MARIANNE,8,147
MONICA,8,147
NANCY,8,147
ROSSLYN,8,147
SUE,8,147
VALDA,8,147
VERONICA,8,147
ANDREA,7,158
AUDREY,7,158
CAROLINE,7,158
CORAL,7,158
DAPHNE,7,158
ELLEN,7,158
FAY,7,158
FLORENCE,7,158
HALINA,7,158
JAYNE,7,158
KAYLEEN,7,158
LAURA,7,158
LYNNE,7,158
MARIAN,7,158
PHYLLIS,7,158
THERESE,7,158
VALMAI,7,158
ANITA,6,175
BERYL,6,175
CHERYLE,6,175
DONNA,6,175
ELEANOR,6,175
GABRIELLE,6,175
GAYLENE,6,175
GEORGINA,6,175
GWENDA,6,175
HELENE,6,175
JANNE,6,175
JOYCE,6,175
JUDY,6,175
KARIN,6,175
KRISTINA,6,175
MARA,6,175
MARCIA,6,175
MARJORIE,6,175
MIRIAM,6,175
MOIRA,6,175
PEGGY,6,175
PHILIPPA,6,175
REGINA,6,175
RONDA,6,175
ROSALIND,6,175
SHERYL,6,175
SONIA,6,175
TONI,6,175
TRUDY,6,175
VERITY,6,175
BETH,5,205
CATHRYN,5,205
CHERIE,5,205
DOREEN,5,205
GAYL,5,205
GENEVIEVE,5,205
INGRID,5,205
JEANNETTE,5,205
KARYN,5,205
KRISTINE,5,205
LEE,5,205
LINDY,5,205
MIGNON,5,205
NATALIE,5,205
OLGA,5,205
PETA,5,205
VERA,5,205
ADRIENNE,4,222
ALICE,4,222
ANNABEL,4,222
BELINDA,4,222
CELIA,4,222
DIANNA,4,222
EDITH,4,222
ESTHER,4,222
FELICITY,4,222
FIONA,4,222
GAY,4,222
GAYE,4,222
GLADYS,4,222
ISOBEL,4,222
JACQUELYN,4,222
JANINA,4,222
LARAINE,4,222
LEANNE,4,222
LEONA,4,222
LESLIE,4,222
LORETTA,4,222
LORNA,4,222
MARALYN,4,222
MARGUERITE,4,222
MAVIS,4,222
MERRILYN,4,222
MERYL,4,222
NADA,4,222
NANETTE,4,222
PHILLIPA,4,222
ROMA,4,222
ROSEMARIE,4,222
SHELLEY,4,222
SOFIA,4,222
VANESSA,4,222
VICKY,4,222
VIVIEN,4,222
ALEXANDRA,3,259
ALEXIS,3,259
BERNICE,3,259
CARMELA,3,259
CARMEN,3,259
CASSANDRA,3,259
CATERINA,3,259
CHARLOTTE,3,259
CLARE,3,259
DANUTA,3,259
DEANNE,3,259
DESMA,3,259
ELISABETH,3,259
FRANCINE,3,259
GALE,3,259
GERARDINE,3,259
GINA,3,259
GLYNIS,3,259
HEIDI,3,259
HILARY,3,259
IRINA,3,259
JACINTA,3,259
JADWIGA,3,259
JESSIE,3,259
JULIENNE,3,259
LEONE,3,259
LIDA,3,259
LINA,3,259
LINETTE,3,259
LOLA,3,259
LUCIA,3,259
LUDMILLA,3,259
LYDIA,3,259
MAREE,3,259
MARGOT,3,259
MICHELLE,3,259
NOELENE,3,259
NOREEN,3,259
PAULENE,3,259
SARAH,3,259
SHARRON,3,259
SHERIDAN,3,259
SHERRYL,3,259
SONJA,3,259
SOPHIA,3,259
SOPHIE,3,259
SUSANNA,3,259
TANIA,3,259
TRINA,3,259
VIOLET,3,259
ZOFIA,3,259
ALDONA,2,310
ALLISON,2,310
ALYSON,2,310
ANASTASIA,2,310
ANNE-MARIE,2,310
ANTONIA,2,310
AVERIL,2,310
BEATRICE,2,310
BETHANY,2,310
BRONWEN,2,310
CARLEEN,2,310
CATHRINE,2,310
CATHY,2,310
CECILY,2,310
CHARMAYNE,2,310
CHERALYN,2,310
CHERILYN,2,310
CHERYLEA,2,310
CHRISTEEN,2,310
CLAUDIA,2,310
CORRINE,2,310
CREINA,2,310
DAGMAR,2,310
DANUTE,2,310
DEANNA,2,310
DEBRA,2,310
DELIA,2,310
DELMA,2,310
DEPHNE,2,310
DORIS,2,310
ELISABETTA,2,310
ELVA,2,310
EMMY,2,310
ERIKA,2,310
EUNICE,2,310
FRANCIS,2,310
GERTRAUD,2,310
GRACE,2,310
GRETA,2,310
HENRIETTA,2,310
IRIS,2,310
IVY,2,310
JANESE,2,310
JANIE,2,310
JASMINE,2,310
JOHANNA,2,310
JULIANA,2,310
JULIET,2,310
KATERYNA,2,310
KATHLYN,2,310
KATRINA,2,310
KERRIE,2,310
KRYSTINA,2,310
LARRAINE,2,310
LAUREEN,2,310
LAUREL,2,310
LEEANNE,2,310
LEEONA,2,310
LEONI,2,310
LEONORA,2,310
LETA,2,310
LEXIE,2,310
LILA,2,310
LILY,2,310
LORAINE,2,310
LUCIE,2,310
LUCILLE,2,310
LYNDALL,2,310
MABEL,2,310
MADELEINE,2,310
MANDY,2,310
MARGARETE,2,310
MARGO,2,310
MARINA,2,310
MARJORY,2,310
MEGAN,2,310
MERIDITH,2,310
MIKELE,2,310
MYRA,2,310
NANNETTE,2,310
NAOMI,2,310
NECIA,2,310
NICOLE,2,310
NINA,2,310
NITA,2,310
OKSANA,2,310
PATRICA,2,310
RAE,2,310
REBECCA,2,310
RENATA,2,310
RENATE,2,310
ROSA,2,310
ROSALEE,2,310
ROSANNE,2,310
ROSE,2,310
ROSINA,2,310
ROSVITA,2,310
SABINA,2,310
SHAREN,2,310
SHARMAINE,2,310
SHERYLE,2,310
SHERYN,2,310
SILVIA,2,310
SILVIJA,2,310
SUZETTE,2,310
TANYA,2,310
TERRY,2,310
THELMA,2,310
TRENA,2,310
VALARIE,2,310
VALENTINA,2,310
VIJA,2,310
VIZMA,2,310
ADDOLORATO,1,423
ADELAIDE,1,423
ADELE,1,423
AGNESE,1,423
AILSA,1,423
AINA,1,423
ALANA,1,423
ALANNAH,1,423
ALEKSANDRA,1,423
ALENE,1,423
ALICEN,1,423
ALICIA,1,423
ALINA,1,423
ALISSA,1,423
ALLANAH,1,423
ALLYSON,1,423
ALMA,1,423
AMY,1,423
ANATALIA,1,423
ANGELINA,1,423
ANGELO,1,423
ANIKO,1,423
ANNE-MARIA,1,423
ANNELIESE,1,423
ANNEMARIE,1,423
ANNIE,1,423
ANNTHEA,1,423
ANTOINETTA,1,423
ANTOINETTE,1,423
ANTONETTA,1,423
ANTONETTE,1,423
ANTONIE,1,423
APRIL,1,423
ARGIRO,1,423
ARLENE,1,423
ARLETTE,1,423
ASHLEY,1,423
ASPASIA,1,423
ASTRA,1,423
ASTRIDA,1,423
ATHALIE,1,423
AUDINE,1,423
AUDRENA,1,423
BAIBA,1,423
BEATE,1,423
BENETIA,1,423
BERNADINE,1,423
BERNITA,1,423
BESSIE,1,423
BETTE,1,423
BETTIE,1,423
BETTINA,1,423
BIRUTE,1,423
BONNIE,1,423
BRANISLAVA,1,423
BRIGITTE,1,423
BRIONY,1,423
BRONWIN,1,423
BRONWYNNE,1,423
BRONYA,1,423
BRYONIE,1,423
BUNTY,1,423
CAMILLA,1,423
CANDIDA,1,423
CARALINE,1,423
CAREN,1,423
CARLENE,1,423
CARMA,1,423
CARMELINA,1,423
CAROL-ANNE,1,423
CAROL-LYN,1,423
CAROLEE,1,423
CAROLYNE,1,423
CAROLYNN,1,423
CARROLYN,1,423
CATHARINA,1,423
CECILE,1,423
CECILIA,1,423
CERI,1,423
CHALINA,1,423
CHARMAGNE,1,423
CHARYN,1,423
CHERAL,1,423
CHERRIE,1,423
CHERYLIN,1,423
CHERYLL,1,423
CHESEL,1,423
CHRISTABEL,1,423
CHRISTENE,1,423
CHRISTIAN,1,423
CHRISTOPHER,1,423
CHRYSTINE,1,423
CLAUDETTE,1,423
CONCETTA,1,423
CONSTANCE,1,423
CORINNE,1,423
CORNELIA,1,423
CORRINNE,1,423
CRISTINE,1,423
CYANNE,1,423
DALE,1,423
DALIA,1,423
DANIELLE,1,423
DARLENE,1,423
DARRELL,1,423
DAVINA,1,423
DE-ARNE,1,423
DEBORA,1,423
DEBRAE,1,423
DELESE,1,423
DELORES,1,423
DELPHINE,1,423
DEMINICA,1,423
DENBY,1,423
DENYCE,1,423
DEPHNEY,1,423
DERALY,1,423
DESDEMONA,1,423
DESLEY,1,423
DESRAE,1,423
DIAN,1,423
DIEDRE,1,423
DIMITROULLA,1,423
DINUTA,1,423
DOLORES,1,423
DONELLE,1,423
DORA,1,423
DORICE,1,423
DORIN,1,423
DOROTHE,1,423
DOROTHEA,1,423
EDELTRAUT,1,423
EDWINA,1,423
EFTECHIA,1,423
ELAIN,1,423
ELENI,1,423
ELIANA,1,423
ELINOR,1,423
ELISE,1,423
ELLENOR,1,423
ELLENORA,1,423
ELLISON,1,423
ELSBETA,1,423
ELSBIETA,1,423
ELSPETH,1,423
EMILIA,1,423
EMMA,1,423
EMO,1,423
ENID,1,423
ENN,1,423
ERIKO,1,423
ERIL,1,423
ERZSEBET,1,423
ESTELLE,1,423
ESTER,1,423
EURELIA,1,423
EVANGELIA,1,423
EVELIN,1,423
EVRIDIKI,1,423
EVTHOKIA,1,423
FERN,1,423
FILOMENA,1,423
FLORIE,1,423
FRANCE,1,423
FRANCESCA,1,423
FRANCESCHA,1,423
FRARNLEN,1,423
FRIEDA,1,423
GABRIEL,1,423
GABRIELA,1,423
GABRIELLA,1,423
GAEL,1,423
GAYLIA,1,423
GENETTE,1,423
GENIEVE,1,423
GENOWEFA,1,423
GERTRUD,1,423
GIENOWFA,1,423
GIOVANNA,1,423
GIOVANNIA,1,423
GIUSEPPINA,1,423
GLENICE,1,423
GLENIS,1,423
GLENNIS,1,423
GLYNISE,1,423
GOLDA,1,423
GORDANA,1,423
GRARZYNA,1,423
GRAZIA,1,423
GRETTA,1,423
GUELDA,1,423
GUISEPPINA,1,423
GWEN,1,423
GWENDOLYN,1,423
GWENETH,1,423
GWENYTH,1,423
GWYNETH,1,423
HALA,1,423
HALY,1,423
HANNCLE,1,423
HARRISON,1,423
HAZEL,1,423
HEATHER-LEE,1,423
HELANA,1,423
HELI,1,423
HELLEN,1,423
HERMINA,1,423
HILAIRE,1,423
HILDA,1,423
HILDEGARD,1,423
IDA,1,423
ILGA,1,423
ILKA,1,423
ILONA,1,423
ILSE,1,423
IMELDA,1,423
IMMA,1,423
INKA,1,423
IRENA-ELENA,1,423
IRMA,1,423
IRYNA,1,423
ISABEL,1,423
ISABELLA,1,423
IVANA,1,423
IZABELA-MARIA,1,423
JACYNTH,1,423
JANANNE,1,423
JANEEN,1,423
JANELLE,1,423
JANIECE,1,423
JANNINE,1,423
JANYNE,1,423
JAY,1,423
JEANINE,1,423
JEANNE,1,423
JEANNIE,1,423
JENELLE,1,423
JENENE,1,423
JENIFER,1,423
JENIFFER,1,423
JENITA,1,423
JENNET,1,423
JENNIE,1,423
JENNIFER-ANN,1,423
JENNY,1,423
JIENIA,1,423
JNTA,1,423
JO,1,423
JO-ANNE,1,423
JOANNA,1,423
JOCELYN,1,423
JOLANTA,1,423
JOSALENE,1,423
JOSEANNE,1,423
JOSEPHINA,1,423
JOYCELYN,1,423
JUANITA,1,423
JUDITH-ANNE,1,423
JULEE,1,423
JULI,1,423
JULIANNE,1,423
JULIE-ANN,1,423
JUNETTE,1,423
KALIOPI,1,423
KALOMIRA,1,423
KARAN,1,423
KARINA,1,423
KATHIE,1,423
KATHLENE,1,423
KAYELEEN,1,423
KAZIMIERA,1,423
KEREN,1,423
KERIN,1,423
KERYL,1,423
KERYN,1,423
KEVINA,1,423
KIERAN,1,423
KIRIAKOULA,1,423
KRISTI,1,423
KRISTIN,1,423
KYLIE,1,423
KYRA,1,423
LAIMA,1,423
LAIS,1,423
LANA,1,423
LAURENE,1,423
LAVINA,1,423
LEAINE,1,423
LEIGH,1,423
LELA,1,423
LELDE,1,423
LENETT,1,423
LENICE,1,423
LENORE,1,423
LENYCE,1,423
LEONARDA,1,423
LESLY,1,423
LEVEENA,1,423
LEVENE,1,423
LIANN,1,423
LIDIA,1,423
LILIA,1,423
LILIAN,1,423
LILIANA,1,423
LILIJA,1,423
LILLIAN,1,423
LINDE,1,423
LINDEN,1,423
LINDLEY,1,423
LINDSAY,1,423
LINDSEY,1,423
LINIJA,1,423
LINLEY,1,423
LISETTE,1,423
LIZBETH,1,423
LOBOW,1,423
LORANE,1,423
LORETA,1,423
LORISA,1,423
LOUELLE,1,423
LOUISA,1,423
LOUVAINE,1,423
LUDMILA,1,423
LUIGINA,1,423
LYANNE,1,423
LYN,1,423
LYNDAL,1,423
LYNDEL,1,423
LYNDELL,1,423
LYNDIS,1,423
LYNECE,1,423
LYNETT,1,423
LYNICE,1,423
LYNLEE,1,423
LYNN,1,423
MAGDALENE,1,423
MAGDOLNA,1,423
MAISIE,1,423
MARDI,1,423
MARGARETA,1,423
MARGHERITA,1,423
MARGRET,1,423
MARGRETHE,1,423
MARGUERITA,1,423
MARIANDL,1,423
MARIE-THERESE,1,423
MARILYNN,1,423
MARILYNNE,1,423
MARJA,1,423
MARJOR,1,423
MARLEEN,1,423
MARLINE,1,423
MARNA,1,423
MARNEY,1,423
MARRI,1,423
MARTINA,1,423
MARY-LOUISE,1,423
MARYLN,1,423
MARYLYN,1,423
MAUDIE,1,423
MAURENE,1,423
MAURINE,1,423
MAURVEEN,1,423
MAY,1,423
MEG,1,423
MELISSA,1,423
MERADITH,1,423
MERCEDES,1,423
MERELYNE,1,423
MERILIN,1,423
MERRAN,1,423
MERRIDEE,1,423
MERRIDY,1,423
MERRYN,1,423
MERYLIN,1,423
MICHAEL,1,423
MICHALAKENA,1,423
MICHEL,1,423
MICHELL,1,423
MILLY,1,423
MINA,1,423
MIRA,1,423
MIRANDA,1,423
MIRIJANA,1,423
MIRJANA,1,423
MIRYANA,1,423
MOLLY,1,423
MOREEN,1,423
MOURILYAN,1,423
MOYA,1,423
MURIEL,1,423
MYRTLE,1,423
NADIA,1,423
NANCIE,1,423
NARDA,1,423
NARELLE,1,423
NATALIA,1,423
NATALKA,1,423
NATASCHA,1,423
NEAVAS,1,423
NELA,1,423
NELDA,1,423
NELLA,1,423
NELLIE,1,423
NEMIRA,1,423
NERENE,1,423
NERINA,1,423
NERINE,1,423
NETA,1,423
NETTA,1,423
NGAIRE,1,423
NICOLA,1,423
NICOLAS,1,423
NIJOLE,1,423
NIKI,1,423
NOELA,1,423
NOELINE,1,423
NOELLEEN,1,423
NOEMI,1,423
NOLEEN,1,423
NONNA,1,423
NONZIE,1,423
NOONA,1,423
NORA,1,423
NORLEEN,1,423
NORMA,1,423
NOTALINA,1,423
NOVA,1,423
OCEA,1,423
OLA,1,423
OLAGA,1,423
OLHA,1,423
OLIVIA,1,423
OLWEN,1,423
OMAYYA,1,423
ONA,1,423
ORYSIA,1,423
OXANA,1,423
PACQUITA,1,423
PAMELLA,1,423
PATTI,1,423
PAULETTE,1,423
PERI,1,423
PERRI,1,423
PETRA,1,423
PETREA,1,423
PHILLIPPA,1,423
PHILOMENA,1,423
PHILOMINA,1,423
PHOEBE,1,423
PIA,1,423
PIPINA,1,423
RAELEE,1,423
RAELEEN,1,423
RAELIE,1,423
RASMA,1,423
RAYE,1,423
REIMONDA,1,423
RENE,1,423
REXINE,1,423
RIEESA,1,423
RIGMOR,1,423
RILLE,1,423
RIMA,1,423
ROBERTA,1,423
ROBYNE,1,423
ROCHAYNE,1,423
ROMKA,1,423
RONWYN,1,423
ROSALIA,1,423
ROSALINE,1,423
ROSALYNE,1,423
ROSANNA,1,423
ROSEANNA,1,423
ROSELEEN,1,423
ROSENE,1,423
ROSETTA,1,423
ROSLYNN,1,423
ROSSELLA,1,423
ROSSLYNN,1,423
ROXANNE,1,423
ROXENE,1,423
RUBY,1,423
RUTA,1,423
SALLY-ANNE,1,423
SANDRA-LEE,1,423
SANTINA,1,423
SARA,1,423
SHANA,1,423
SHANE,1,423
SHANNON,1,423
SHARAN,1,423
SHARLENE,1,423
SHARMAIN,1,423
SHARN,1,423
SHARNA,1,423
SHARYNE,1,423
SHAYLENE,1,423
SHEENA,1,423
SHEILA,1,423
SHERALYN,1,423
SHEREYN,1,423
SHERIE,1,423
SHERRI,1,423
SHERRIE,1,423
SHERRILL,1,423
SHERRON,1,423
SHERRY,1,423
SHIELA,1,423
SHIRRILAN,1,423
SIGRID,1,423
SILVANA,1,423
SILVANNA,1,423
SISSY,1,423
SOFIE,1,423
SOFOULA,1,423
SONYA,1,423
STANISLAWA,1,423
STEFA,1,423
STEFANIA,1,423
STELLA,1,423
STINA,1,423
STRACKA,1,423
SU,1,423
SUESANNE,1,423
SUSANNAH,1,423
SWITLANA,1,423
TAMARA,1,423
TERENA,1,423
TERESE,1,423
TERREENA,1,423
TERRYL,1,423
TESSA,1,423
THORA,1,423
THYRANY,1,423
TIENEKE,1,423
TINA,1,423
TRILBY,1,423
TRUDI,1,423
ULANA,1,423
ULDRINE,1,423
UNA,1,423
URSZULA,1,423
VALDENE,1,423
VALICIA,1,423
VALMA,1,423
VALMAY,1,423
VASILIA,1,423
VASILOU,1,423
VENERDINA,1,423
VERLAIN,1,423
VERLIE,1,423
VERNA,1,423
VERONA,1,423
VERONIKA,1,423
VICKINE,1,423
VIDA,1,423
VIKKI,1,423
VINETA,1,423
VIVIA,1,423
VIVIENE,1,423
VONETTE,1,423
VONNIE,1,423
WALENTYNA,1,423
WANDA,1,423
WENDALYN,1,423
WIELYSLAWA,1,423
WIESTAWA,1,423
WINIFRED,1,423
WINSOME,1,423
XENIA,1,423
YASMIN,1,423
YUTTA,1,423
YVETTE,1,423
ZANEE,1,423
ZENA,1,423
ZETA,1,423
ZINA,1,423
